"country","sex","age_bands","pr_edu_adv","pr_edu_basic","pr_edu_inter","pr_edu_lt_basic","pr_emp_edu_adv","pr_emp_edu_basic","pr_emp_edu_inter","pr_emp_edu_lt_basic","pr_emp_edu_tot","age_grp_start"
"Philippines","Male","Age (10-year bands): 55-64",0.136318088489892,0.430563635253979,0.253703017154229,0.179415259101899,0.6818875,0.608544444444444,0.657366666666667,0.5571375,0.608011111111111,55
"Philippines","Male","Age (10-year bands): 65+",0.137695228819603,0.484216433566197,0.164708236660262,0.213380100953937,0.431257142857143,0.346477777777778,0.3243,0.270142857142857,0.300288888888889,65
"Russian Federation","Female","Age (10-year bands): 05-15",0,1,0,0,0,0,0,0,0,5
"Russian Federation","Female","Age (10-year bands): 15-24",0.525107867033899,0.0680914012399454,0.406800731726156,0,0.264,0.041,0.7042,0.2494,0.2494,15
"Russian Federation","Female","Age (10-year bands): 25-34",0.603452526939167,0.0250541718849268,0.371493301175906,0,0.7911,0.4591,0.8116,0.7856,0.7856,25
"Russian Federation","Female","Age (10-year bands): 35-44",0.546042994448053,0.0313810612783569,0.42257594427359,0,0.871,0.5959,0.89,0.867,0.867,35
"Russian Federation","Female","Age (10-year bands): 45-54",0.484092968933281,0.025273854189346,0.490633176877373,0,0.8774,0.5963,0.8656,0.8619,0.8619,45
"Russian Federation","Female","Age (10-year bands): 55-64",0.467993889194527,0.0285194168711871,0.503486693934286,0,0.4507,0.2209,0.402,0.4136,0.4136,55
"Russian Federation","Female","Age (10-year bands): 65+",0.477895919131411,0.0974441532509672,0.424659927617621,0,0.0705,0.0209,0.06,0.0543,0.0543,65
"Russian Federation","Male","Age (10-year bands): 05-15",0,1,0,0,0,0,0,0,0,5
"Russian Federation","Male","Age (10-year bands): 15-24",0.449165903022062,0.0981224575182422,0.452711639459696,0,0.3141,0.0736,0.8033,0.3109,0.3109,15
"Russian Federation","Male","Age (10-year bands): 25-34",0.523888239970664,0.049307142783265,0.426804617246071,0,0.9188,0.6976,0.932,0.9111,0.9111,25
"Russian Federation","Male","Age (10-year bands): 35-44",0.495360766157632,0.0552370242903007,0.449402209552067,0,0.9274,0.7067,0.932,0.9146,0.9146,35
"Russian Federation","Male","Age (10-year bands): 45-54",0.466302583860031,0.041784624749557,0.491912791390412,0,0.8965,0.6789,0.8946,0.8843,0.8843,45
"Russian Federation","Male","Age (10-year bands): 55-64",0.455430173436856,0.0414081495112768,0.503161677051867,0,0.6232,0.3942,0.6137,0.6043,0.6043,55
"Russian Federation","Male","Age (10-year bands): 65+",0.532482474037031,0.0655049164736382,0.402012609489331,0,0.1155,0.0343,0.0866,0.0896,0.0896,65
"South Africa","Female","Age (10-year bands): 05-15",0,0.983924887606743,0,0.0160751123932572,0,0,0,0,0,5
"South Africa","Female","Age (10-year bands): 15-24",0.0995142638755332,0.409645683852356,0.474764939878854,0.0160751123932572,0.3863,0.0451,0.1609,0.0387,0.0888,15
"South Africa","Female","Age (10-year bands): 25-34",0.207934000965331,0.39353301107225,0.382627482078326,0.015905505884093,0.6666,0.3158,0.441,0.2781,0.4137,25
"South Africa","Female","Age (10-year bands): 35-44",0.212286253649328,0.412508323028631,0.335958410466163,0.0392470128558781,0.7794,0.4507,0.5826,0.3733,0.5468,35
"South Africa","Female","Age (10-year bands): 45-54",0.231385732576121,0.422951285543474,0.247764463907184,0.0978985179732214,0.8473,0.4866,0.6103,0.375,0.5547,45
"South Africa","Female","Age (10-year bands): 55-64",0.22558149091261,0.387862093831232,0.194616362472279,0.191940052783879,0.6168,0.2962,0.4146,0.2281,0.3398,55
"South Africa","Female","Age (10-year bands): 65+",0.209993697454009,0.270581380138656,0.159811161452202,0.359613760955133,0.1134,0.0303,0.0466,0.0334,0.0415,65
"South Africa","Male","Age (10-year bands): 05-15",0,0.959566718055307,0,0.040433281944693,0,0,0,0,0,5
"South Africa","Male","Age (10-year bands): 15-24",0.0577236094096271,0.495632252336577,0.406210856309103,0.040433281944693,0.4377,0.0888,0.2317,0.1183,0.1317,15
"South Africa","Male","Age (10-year bands): 25-34",0.132101283276714,0.451397683503914,0.374880454230273,0.0416205789890985,0.7297,0.477,0.5818,0.4,0.5399,25
"South Africa","Male","Age (10-year bands): 35-44",0.144852144124764,0.463371617370779,0.334379081038608,0.0573971574658497,0.872,0.6302,0.7287,0.5222,0.6899,35
"South Africa","Male","Age (10-year bands): 45-54",0.191795501000581,0.414106276828394,0.295245162517447,0.0988530596535783,0.9058,0.6265,0.7586,0.5323,0.7013,45
"South Africa","Male","Age (10-year bands): 55-64",0.181461480421724,0.418141558246743,0.215147220487056,0.185249740844478,0.6532,0.4384,0.5815,0.356,0.4765,55
"South Africa","Male","Age (10-year bands): 65+",0.222684684684685,0.315414414414414,0.235585585585586,0.226315315315315,0.2397,0.0956,0.1648,0.0538,0.1058,65
"Sudan","Female","Age (10-year bands): 05-15",0,0.489818115391899,0,0.510181884608101,0,0,0,0,0,5
"Sudan","Female","Age (10-year bands): 15-24",0.141299520527169,0.231382091748408,0.117136503116322,0.510181884608101,0.0409,0.0668,0.0265,0.2473,0.114,15
"Sudan","Female","Age (10-year bands): 25-34",0.298761520520397,0.172775795797756,0.141945615360861,0.386517068320985,0.355,0.1463,0.1245,0.2521,0.2224,25
"Sudan","Female","Age (10-year bands): 35-44",0.139626563191048,0.162408064982882,0.123941416395328,0.574023955430741,0.6018,0.1849,0.2602,0.2909,0.2858,35
"Sudan","Female","Age (10-year bands): 45-54",0.0826614703593617,0.0680516398984552,0.0635548354998788,0.785732054242304,0.5274,0.1011,0.2608,0.2845,0.2673,45
"Sudan","Female","Age (10-year bands): 55-64",0,0.0513458616305393,0.040189785096288,0.908464353273173,0.2281,0.1101,0.2893,0.2392,0.2281,55
"Sudan","Female","Age (10-year bands): 65+",0,0,0,1,0.1074,0.1074,0.1074,0.109,0.1074,65
"Sudan","Male","Age (10-year bands): 05-15",0,0.606212511743309,0,0.393787488256691,0,0,0,0,0,5
"Sudan","Male","Age (10-year bands): 15-24",0.0691100779675443,0.384213780422197,0.152888653353568,0.393787488256691,0.1296,0.2768,0.1494,0.5178,0.2893,15
"Sudan","Male","Age (10-year bands): 25-34",0.154222430190484,0.295118351768825,0.205681763413597,0.344977454627094,0.4841,0.7939,0.667,0.8438,0.7287,25
"Sudan","Male","Age (10-year bands): 35-44",0.107129311234379,0.284830813595152,0.159833253850723,0.448206621319746,0.8684,0.894,0.8923,0.9063,0.8971,35
"Sudan","Male","Age (10-year bands): 45-54",0.0973367888904156,0.224393895603641,0.150557421788014,0.52771189371793,0.9481,0.8745,0.92,0.8952,0.8997,45
"Sudan","Male","Age (10-year bands): 55-64",0.0748691653360046,0.185942257530225,0.0920867756983083,0.647101801435462,0.7505,0.7842,0.7583,0.8172,0.7994,55
"Sudan","Male","Age (10-year bands): 65+",0.0280147891731899,0.125900565870866,0.0260635103253061,0.820021134630638,0.4135,0.5043,0.4523,0.509,0.5045,65
"Thailand","Female","Age (10-year bands): 05-15",0,0.961409458206385,0,0.0385905417936151,0,0,0,0,0,5
"Thailand","Female","Age (10-year bands): 15-24",0.181628692542059,0.380159623791231,0.399621141873096,0.0385905417936151,0.6912,0.2191,0.3623,0.5612,0.3159,15
"Thailand","Female","Age (10-year bands): 25-34",0.370542925069372,0.283492422199291,0.305981975255144,0.0399826774761929,0.8915,0.7286,0.7764,0.7068,0.7986,25
"Thailand","Female","Age (10-year bands): 35-44",0.281876408216957,0.42464427049013,0.24695372796213,0.0465255933307823,0.8936,0.7995,0.8064,0.7005,0.8202,35
"Thailand","Female","Age (10-year bands): 45-54",0.141040863229431,0.506519141765937,0.147580042386071,0.204859952618561,0.8518,0.7689,0.7525,0.7193,0.7661,45
"Thailand","Female","Age (10-year bands): 55-64",0.0903708967362642,0.176458244277776,0.0735087242062721,0.659662134779688,0.559,0.5753,0.5355,0.5712,0.5679,55
"Thailand","Female","Age (10-year bands): 65+",0.0147397766420982,0.0854279275528127,0.0243164676807496,0.875515828124339,0.0706,0.2078,0.1329,0.176,0.1731,65
"Thailand","Male","Age (10-year bands): 05-15",0,0.960658766377486,0,0.0393412336225142,0,0,0,0,0,5
"Thailand","Male","Age (10-year bands): 15-24",0.0527244603461038,0.592093049123075,0.315841256908307,0.0393412336225142,0.6824,0.4236,0.4763,0.6501,0.457,15
"Thailand","Male","Age (10-year bands): 25-34",0.184723912125295,0.427067039202063,0.336724534798141,0.0514845138745017,0.9291,0.925,0.9279,0.865,0.925,25
"Thailand","Male","Age (10-year bands): 35-44",0.175968523561785,0.482046214902421,0.295133411395182,0.0468518501406125,0.9589,0.939,0.9575,0.8634,0.9443,35
"Thailand","Male","Age (10-year bands): 45-54",0.116685391693902,0.532407182263721,0.196663910907941,0.154243515134436,0.9468,0.9401,0.9416,0.8965,0.9341,45
"Thailand","Male","Age (10-year bands): 55-64",0.0802128070481989,0.234642302068293,0.121220007908991,0.563924882974516,0.6099,0.8139,0.7327,0.8129,0.7812,55
"Thailand","Male","Age (10-year bands): 65+",0.0242350599414935,0.113142820699158,0.0489291426595796,0.813692976699769,0.1299,0.3567,0.2409,0.3571,0.3342,65
"Turkey","Female","Age (10-year bands): 05-15",0,0.961434119106227,0,0.0385658808937728,0,0,0,0,0,5
"Turkey","Female","Age (10-year bands): 15-24",0.324552472525031,0.29309130055591,0.343790346025286,0.0385658808937728,0.462,0.1681,0.2311,0.1918,0.2261,15
"Turkey","Female","Age (10-year bands): 25-34",0.577315704028692,0.191593056925398,0.174732376428157,0.0563588626177538,0.6173,0.2728,0.3347,0.1994,0.3923,25
"Turkey","Female","Age (10-year bands): 35-44",0.34069591375708,0.431374212538699,0.169088306388412,0.0588415673158085,0.6961,0.3618,0.4005,0.2312,0.4129,35
"Turkey","Female","Age (10-year bands): 45-54",0.198814399715862,0.558478056810718,0.12237108781504,0.12033645565838,0.6468,0.3251,0.293,0.2645,0.338,45
"Turkey","Female","Age (10-year bands): 55-64",0.102502093356609,0.534379302025234,0.0763032031904174,0.28681540142774,0.2546,0.1846,0.1225,0.1979,0.188,55
"Turkey","Female","Age (10-year bands): 65+",0.0452952196772829,0.325199935537157,0.0213130275377208,0.60819181724784,0.0678,0.0491,0.0229,0.0593,0.0551,65
"Turkey","Male","Age (10-year bands): 05-15",0,0.964913207923329,0,0.035086792076671,0,0,0,0,0,5
"Turkey","Male","Age (10-year bands): 15-24",0.126342824437925,0.506300884328187,0.332269499157217,0.035086792076671,0.5807,0.4138,0.4158,0.5135,0.4333,15
"Turkey","Male","Age (10-year bands): 25-34",0.365285179947787,0.337974902913372,0.260768876477333,0.0359710406615086,0.8289,0.7938,0.8214,0.61,0.8032,25
"Turkey","Male","Age (10-year bands): 35-44",0.261178475733675,0.453344966632867,0.262769247399075,0.0227073102343832,0.9244,0.8293,0.8863,0.57,0.8575,35
"Turkey","Male","Age (10-year bands): 45-54",0.173437499251429,0.620480369240616,0.176354410051976,0.0297277214559785,0.8465,0.751,0.7889,0.504,0.7615,45
"Turkey","Male","Age (10-year bands): 55-64",0.14710586126961,0.649859175490746,0.145929932570356,0.0571050306692877,0.5307,0.496,0.4495,0.4139,0.4877,55
"Turkey","Male","Age (10-year bands): 65+",0.125956436773808,0.682804933012447,0.0682195876163081,0.123019042597436,0.1877,0.2243,0.1502,0.1323,0.1937,65
"Uganda","Female","Age (10-year bands): 05-15",0,0.732586554564408,0,0.267413445435592,0,0,0,0,0,5
"Uganda","Female","Age (10-year bands): 15-24",0.0185712088588127,0.327642776581565,0.38637256912403,0.267413445435592,0.0958,0.1128,0.1185,0.2797,0.2768,15
"Uganda","Female","Age (10-year bands): 25-34",0.0484915372610559,0,0.0105191457074125,0.940989317031532,0.6041,0.4707,0.4707,0.3272,0.4707,25
"Uganda","Female","Age (10-year bands): 35-44",0.0245340968882689,0,0,0.975465903111731,0.9186,0.4815,0.4815,0.3946,0.4815,35
"Uganda","Female","Age (10-year bands): 45-54",0,0,0,1,0.4102,0.4102,0.4102,0.3334,0.4102,45
"Uganda","Female","Age (10-year bands): 55-64",0,0,0,1,0.3945,0.3945,0.3945,0.4057,0.3945,55
"Uganda","Female","Age (10-year bands): 65+",0,0,0,1,0.1437,0.1437,0.1437,0.1497,0.1437,65
"Uganda","Male","Age (10-year bands): 05-15",0,0.871111645523958,0,0.128888354476042,0,0,0,0,0,5
"Uganda","Male","Age (10-year bands): 15-24",0.00574159802801659,0.430998617206758,0.434371430289184,0.128888354476042,0.1234,0.1734,0.1462,0.3253,0.3664,15
"Uganda","Male","Age (10-year bands): 25-34",0.143104328586827,0,0.197459862710614,0.659435808702559,0.8187,0.6669,0.3323,0.5909,0.6669,25
"Uganda","Male","Age (10-year bands): 35-44",0.135040421495293,0,0.048940823897623,0.816018754607084,0.9562,0.6635,1,0.489,0.6635,35
"Uganda","Male","Age (10-year bands): 45-54",0.0779278953832816,0,0,0.922072104616718,1,0.6277,0.6277,0.5341,0.6277,45
"Uganda","Male","Age (10-year bands): 55-64",0,0,0,1,0.5091,0.5091,0.5091,0.3405,0.5091,55
"Uganda","Male","Age (10-year bands): 65+",0,0,0,1,0.2694,0.2694,0.2694,0.2449,0.2694,65
"United Kingdom","Female","Age (10-year bands): 05-15",0,1,0,0,0,0,0,0,0,5
"United Kingdom","Female","Age (10-year bands): 15-24",0.283042335043667,0.114892585052975,0.602065079903357,0,0.7897,0.332,0.5591,0.5055,0.5055,15
"United Kingdom","Female","Age (10-year bands): 25-34",0.582696185260598,0.086984064232014,0.328735368903503,0.00158438160388423,0.8817,0.5321,0.7459,0.5076,0.7907,25
"United Kingdom","Female","Age (10-year bands): 35-44",0.590270145749655,0.0918887804447807,0.315464909949483,0.00237616385608164,0.8692,0.5705,0.7574,0.331,0.7925,35
"United Kingdom","Female","Age (10-year bands): 45-54",0.472111748385659,0.163342336570222,0.362778718147401,0.00176719689671814,0.8764,0.6284,0.8203,0.3665,0.8037,45
"United Kingdom","Female","Age (10-year bands): 55-64",0.395164832985816,0.232379580325288,0.369914795996968,0.00254079069192789,0.6657,0.5246,0.6448,0.3392,0.6185,55
"United Kingdom","Female","Age (10-year bands): 65+",0.344454657822168,0.278295917371113,0.377249424806719,0,0.2994,0.2338,0.3111,0.0842,0.0842,65
"United Kingdom","Male","Age (10-year bands): 05-15",0,0.997603314273976,0,0.00239668572602458,0,0,0,0,0,5
"United Kingdom","Male","Age (10-year bands): 15-24",0.225552648892944,0.169772796043895,0.602277869337136,0.00239668572602458,0.744,0.3735,0.5808,0.4275,0.501,15
"United Kingdom","Male","Age (10-year bands): 25-34",0.470228010408775,0.131196013098124,0.394528545117942,0.00404743137515935,0.9298,0.7743,0.9194,0.7495,0.9014,25
"United Kingdom","Male","Age (10-year bands): 35-44",0.493526536402915,0.138578448442639,0.364106790481718,0.00378822467272845,0.9627,0.8004,0.9209,0.6765,0.9202,35
"United Kingdom","Male","Age (10-year bands): 45-54",0.414866535111782,0.207138206362874,0.374487767020382,0.00350749150496205,0.9333,0.7965,0.8898,0.6459,0.8847,45
"United Kingdom","Male","Age (10-year bands): 55-64",0.371009519410028,0.210343009475415,0.41553414009096,0.0031133310235978,0.729,0.6345,0.7351,0.5262,0.7088,55
"United Kingdom","Male","Age (10-year bands): 65+",0.348524206421409,0.230362647898738,0.421113145679854,0,0.4258,0.369,0.395,0.1393,0.1393,65
"United Republic of Tanzania","Female","Age (10-year bands): 05-15",0,0.281164637337089,0,0.718835362662911,0,0,0,0,0,5
"United Republic of Tanzania","Female","Age (10-year bands): 15-24",0.00215002405695,0.257571968912099,0.0214426443680397,0.718835362662911,0.5541,0.4962,0.4415,0.7767,0.6716,15
"United Republic of Tanzania","Female","Age (10-year bands): 25-34",0.012916434349315,0.109125191057204,0.0432115550693258,0.834746819524155,0.842,0.7782,0.7954,0.8244,0.8182,25
"United Republic of Tanzania","Female","Age (10-year bands): 35-44",0.00651921568357897,0.0617785365509977,0.0346070470251326,0.897095200740291,0.9195,0.8512,0.9504,0.9,0.8987,35
"United Republic of Tanzania","Female","Age (10-year bands): 45-54",0.00457424817362809,0.0503951856213097,0.0377960389672707,0.907234527237792,0.9311,0.9142,0.9611,0.896,0.8994,45
"United Republic of Tanzania","Female","Age (10-year bands): 55-64",0.00282351629329524,0.0344795543968268,0.0446864264133511,0.918010502896527,0.7813,0.8024,0.9507,0.8214,0.8257,55
"United Republic of Tanzania","Female","Age (10-year bands): 65+",0.00129838360649568,0.0562632896148129,0.0119376023182733,0.930500724460418,0.1909,0.6985,0.9062,0.539,0.5474,65
"United Republic of Tanzania","Male","Age (10-year bands): 05-15",0,0.29287082224323,0,0.70712917775677,0,0,0,0,0,5
"United Republic of Tanzania","Male","Age (10-year bands): 15-24",0.0020549976104679,0.270743057275515,0.0200727673572473,0.70712917775677,0.4834,0.5216,0.4523,0.8534,0.7208,15
"United Republic of Tanzania","Male","Age (10-year bands): 25-34",0.0205429757304674,0.153397985238452,0.053002266875329,0.773056772155752,0.9125,0.9197,0.728,0.9667,0.9423,25
"United Republic of Tanzania","Male","Age (10-year bands): 35-44",0.022686275377101,0.110833066553619,0.0558376145820697,0.81064304348721,0.9966,0.9815,0.9845,0.9725,0.9747,35
"United Republic of Tanzania","Male","Age (10-year bands): 45-54",0.0188056474309898,0.0931376733748065,0.0598726575748118,0.828184021619392,0.9857,0.9495,0.9876,0.9693,0.9689,45
"United Republic of Tanzania","Male","Age (10-year bands): 55-64",0.0190643883029967,0.0955761333590233,0.0806345278415514,0.804724950496429,0.93,0.8856,0.9175,0.9694,0.9557,55
"United Republic of Tanzania","Male","Age (10-year bands): 65+",0.0206638301707047,0.111490705218981,0.0145971188753572,0.853248345734957,0.9405,0.6198,0.6121,0.7255,0.7134,65
"United States of America","Female","Age (10-year bands): 05-15",0,0.999451337215759,0,0.0005486627842406,0,0,0,0,0,5
"United States of America","Female","Age (10-year bands): 15-24",0.261228833462771,0.0197628355021573,0.718459668250831,0.0005486627842406,0.7511,0.1675,0.4818,0.3326,0.511,15
"United States of America","Female","Age (10-year bands): 25-34",0.624270449062088,0.0111273745061781,0.364152516012718,0.000449660419016676,0.8237,0.3815,0.6533,0.2826,0.7381,25
"United States of America","Female","Age (10-year bands): 35-44",0.625789321345522,0.027114025809719,0.345893127035199,0.00120352580956015,0.8078,0.4818,0.6651,0.3999,0.7353,35
"United States of America","Female","Age (10-year bands): 45-54",0.591966699387686,0.0281554189012642,0.377811059160913,0.0020668225501367,0.8114,0.5129,0.6747,0.3273,0.7367,45
"United States of America","Female","Age (10-year bands): 55-64",0.531258247210106,0.0256337902340955,0.441863734586789,0.00124422796900919,0.6682,0.3357,0.527,0.1552,0.5801,55
"United States of America","Female","Age (10-year bands): 65+",0.514044148503188,0.0265816256882404,0.457048070230433,0.00232615557813877,0.22,0.0681,0.1316,0.0553,0.1594,65
"United States of America","Male","Age (10-year bands): 05-15",0,0.998556584851732,0,0.00144341514826828,0,0,0,0,0,5
"United States of America","Male","Age (10-year bands): 15-24",0.188707359062169,0.027636942941698,0.782212282847864,0.00144341514826828,0.7523,0.2326,0.4973,0.4064,0.5128,15
"United States of America","Male","Age (10-year bands): 25-34",0.48997965616416,0.0238758144351838,0.484251006683612,0.00189352271704414,0.9041,0.8306,0.8197,0.6485,0.858,25
"United States of America","Male","Age (10-year bands): 35-44",0.511394393610875,0.0455031482078458,0.440787133622057,0.00231532455922186,0.9367,0.8514,0.8385,0.6431,0.8848,35
"United States of America","Male","Age (10-year bands): 45-54",0.497422682698367,0.0483769195504358,0.451936859584414,0.00226353816678362,0.9084,0.7891,0.8046,0.5513,0.8503,45
"United States of America","Male","Age (10-year bands): 55-64",0.476685427890308,0.0406908159332285,0.47966439125498,0.00295936492148322,0.7775,0.599,0.6453,0.552,0.6979,55
"United States of America","Male","Age (10-year bands): 65+",0.542887192789067,0.0364801649287376,0.418090535769805,0.00254210651238992,0.3008,0.1354,0.201,0.1713,0.2401,65
"Viet Nam","Female","Age (10-year bands): 05-15",0,0.968225402046987,0,0.0317745979530132,0,0,0,0,0,5
"Viet Nam","Female","Age (10-year bands): 15-24",0.174586357604007,0.438150008061192,0.355489036381788,0.0317745979530132,0.7825,0.3747,0.5357,0.5644,0.4549,15
"Viet Nam","Female","Age (10-year bands): 25-34",0.308656541078424,0.357214836897395,0.288815640923209,0.0453129811009722,0.9132,0.8093,0.8407,0.6971,0.8273,25
"Viet Nam","Female","Age (10-year bands): 35-44",0.192667373403589,0.512086346457386,0.182173294384455,0.11307298575457,0.9662,0.8658,0.8705,0.7681,0.8647,35
"Viet Nam","Female","Age (10-year bands): 45-54",0.085406838042813,0.601145126594085,0.151972131129707,0.161475904233395,0.9324,0.789,0.762,0.716,0.7773,45
"Viet Nam","Female","Age (10-year bands): 55-64",0.0250073962553331,0.620774279850566,0.118312534809024,0.235905789085077,0.1999,0.5329,0.3374,0.4893,0.4747,55
"Viet Nam","Female","Age (10-year bands): 65+",0.0151310867210871,0.518056215528487,0.0816666602279064,0.38514603752252,0.0729,0.1789,0.1048,0.1213,0.1411,65
"Viet Nam","Male","Age (10-year bands): 05-15",0,0.950408205210926,0,0.0495917947890745,0,0,0,0,0,5
"Viet Nam","Male","Age (10-year bands): 15-24",0.0920364210627645,0.547360520129928,0.311011264018233,0.0495917947890745,0.8026,0.4934,0.5833,0.659,0.5274,15
"Viet Nam","Male","Age (10-year bands): 25-34",0.220643223268972,0.390459280561426,0.340357866634839,0.0485396295347632,0.9632,0.9304,0.9409,0.8227,0.9137,25
"Viet Nam","Male","Age (10-year bands): 35-44",0.181078623673209,0.421717550166167,0.291649034383949,0.105554791776675,0.9856,0.9475,0.965,0.8741,0.9425,35
"Viet Nam","Male","Age (10-year bands): 45-54",0.095540578748763,0.535177107234903,0.238860282523353,0.13042203149298,0.9598,0.9079,0.9237,0.8434,0.9053,45
"Viet Nam","Male","Age (10-year bands): 55-64",0.068712697155473,0.585949807599958,0.207450590297051,0.137886904947519,0.5021,0.7347,0.6287,0.7167,0.6881,55
"Viet Nam","Male","Age (10-year bands): 65+",0.0343860352682997,0.582848199267008,0.151046575098308,0.231719190366385,0.1102,0.2818,0.2077,0.2451,0.2446,65
"Yemen","Female","Age (10-year bands): 05-15",0,0.404493608229673,0,0.595506391770327,0,0,0,0,0,5
"Yemen","Female","Age (10-year bands): 15-24",0.0492833469633711,0.158378168983773,0.196832092282529,0.595506391770327,0.1596,0.0174,0.0237,0.0407,0.0322,15
"Yemen","Female","Age (10-year bands): 25-34",0.249710592690836,0.0646662424581605,0.258473309362997,0.427149855488006,0.3996,0.0256,0.0947,0.0354,0.0521,25
"Yemen","Female","Age (10-year bands): 35-44",0.154411764705882,0.0830907883986928,0.222860498366013,0.539636948529412,0.6249,0.0525,0.2477,0.0404,0.0617,35
"Yemen","Female","Age (10-year bands): 45-54",0.0625823010824685,0.0655284008481196,0.0857939962057806,0.786095301863631,0.7006,0.0893,0.4281,0.047,0.0561,45
"Yemen","Female","Age (10-year bands): 55-64",0.0131815458358298,0.0042939884162173,0.0402436588775714,0.942280806870382,0.6138,0.012,0.5526,0.0453,0.0464,55
"Yemen","Female","Age (10-year bands): 65+",0,0,0,1,0.012,0.012,0.012,0.0124,0.012,65
"Yemen","Male","Age (10-year bands): 05-15",0,0.565557775343172,0,0.434442224656828,0,0,0,0,0,5
"Yemen","Male","Age (10-year bands): 15-24",0.0130532104573479,0.320637580288286,0.231866984597538,0.434442224656828,0.4887,0.2639,0.3202,0.4517,0.343,15
"Yemen","Male","Age (10-year bands): 25-34",0.109748155373547,0.252725870913384,0.309161291829907,0.328364681883162,0.705,0.7883,0.7433,0.7695,0.7584,25
"Yemen","Male","Age (10-year bands): 35-44",0.120381567785138,0.230736602711045,0.270762639207263,0.378119190296554,0.9642,0.8482,0.8949,0.8066,0.8572,35
"Yemen","Male","Age (10-year bands): 45-54",0.0730116007414285,0.182531515738596,0.144856758831278,0.599600124688697,0.9243,0.8258,0.8324,0.7308,0.7757,45
"Yemen","Male","Age (10-year bands): 55-64",0.0361623771249335,0.102315372335957,0.0504767972666424,0.811045453272468,0.7333,0.6695,0.6095,0.5802,0.5946,55
"Yemen","Male","Age (10-year bands): 65+",0.0307431011109899,0.0393754771958802,0.00411362326066971,0.92576779843246,0.6375,0.2572,0.1045,0.2843,0.2865,65
