"country","sex","five_year_age_group","Time","age_at_start","n_pop","prev_anxiety","prev_bipolar","prev_depression","Self-harm","country_sex_age","n_anxiety","n_bipolar","n_depression","Pr_in_school","Pr_access_internet","gdp_per_cap_2019_monthly","exp_w_edu_adv","exp_w_edu_basic","exp_w_edu_inter","exp_w_edu_lt_basic"
"Kenya","Female","15 to 19",2019,19,555788,0.0438201351791179,0.00661899050453798,0.0241047178802673,0.000182045712884556,"Kenya_Female_19",24354.7052909316,3678.75549453616,13397.112941238,0.6885048,0.2256511937,151.378909703242,438.132740431882,61.5132788068928,180.034590205367,35.4899634187704
"Kenya","Male","10 to 14",2019,10,691902,0.0210318483242123,0.00171088545270811,0.00510791982894028,5.36901756373893e-05,"Kenya_Male_10",14551.9779192191,1183.76506649964,3534.17994548344,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","10 to 14",2019,11,684043,0.0210318483242123,0.00171088545270811,0.00510791982894028,5.36901756373893e-05,"Kenya_Male_11",14386.6886232391,1170.31921772681,3494.0368035478,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","10 to 14",2019,12,671390,0.0210318483242123,0.00171088545270811,0.00510791982894028,5.36901756373893e-05,"Kenya_Male_12",14120.5726463929,1148.67138409369,3429.40629395222,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","10 to 14",2019,13,655408,0.0210318483242123,0.00171088545270811,0.00510791982894028,5.36901756373893e-05,"Kenya_Male_13",13784.4416464753,1121.32801278851,3347.77151924609,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","10 to 14",2019,14,638804,0.0210318483242123,0.00171088545270811,0.00510791982894028,5.36901756373893e-05,"Kenya_Male_14",13435.2288369001,1092.92047073175,3262.95961840637,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","15 to 19",2019,15,620994,0.0313211659401684,0.00637756782719091,0.0171244369765968,0.00021518828733008,"Kenya_Male_15",19450.256121849,3960.43135527859,10634.1726158448,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","15 to 19",2019,16,603805,0.0313211659401684,0.00637756782719091,0.0171244369765968,0.00021518828733008,"Kenya_Male_16",18911.8766005034,3850.807341897,10339.820668654,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","15 to 19",2019,17,588409,0.0313211659401684,0.00637756782719091,0.0171244369765968,0.00021518828733008,"Kenya_Male_17",18429.6559296886,3752.61830762957,10076.1728369624,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","15 to 19",2019,18,573964,0.0313211659401684,0.00637756782719091,0.0171244369765968,0.00021518828733008,"Kenya_Male_18",17977.2216876828,3660.4943403658,9828.81034483542,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Kenya","Male","15 to 19",2019,19,558982,0.0313211659401684,0.00637756782719091,0.0171244369765968,0.00021518828733008,"Kenya_Male_19",17507.9679795672,3564.94561917883,9572.25203005205,0.6907441,0.2256511937,151.378909703242,492.515065885659,101.29222723465,228.249082599237,35.4899634187704
"Mexico","Female","10 to 14",2019,10,1087849,0.0383811419303325,0.00341627506823901,0.00943622940799491,4.7292261763807e-05,"Mexico_Female_10",41752.8868677703,3716.39141670874,10265.1927252579,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","10 to 14",2019,11,1087041,0.0383811419303325,0.00341627506823901,0.00943622940799491,4.7292261763807e-05,"Mexico_Female_11",41721.8749050905,3713.6310664536,10257.5682518962,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","10 to 14",2019,12,1090220,0.0383811419303325,0.00341627506823901,0.00943622940799491,4.7292261763807e-05,"Mexico_Female_12",41843.8885552871,3724.49140489554,10287.5660251842,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","10 to 14",2019,13,1095715,0.0383811419303325,0.00341627506823901,0.00943622940799491,4.7292261763807e-05,"Mexico_Female_13",42054.7929301942,3743.26383639551,10339.4181057811,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","10 to 14",2019,14,1100673,0.0383811419303325,0.00341627506823901,0.00943622940799491,4.7292261763807e-05,"Mexico_Female_14",42245.0866318848,3760.20172818384,10386.202931186,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","15 to 19",2019,15,1106054,0.0531242067934258,0.0126225243108796,0.0308863264738196,0.000169358381336453,"Mexico_Female_15",58758.2414206958,13961.1935041456,34161.944941674,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","15 to 19",2019,16,1108479,0.0531242067934258,0.0126225243108796,0.0308863264738196,0.000169358381336453,"Mexico_Female_16",58887.0676221699,13991.8031255995,34236.8442833731,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","15 to 19",2019,17,1106103,0.0531242067934258,0.0126225243108796,0.0308863264738196,0.000169358381336453,"Mexico_Female_17",58760.8445068287,13961.8120078369,34163.4583716713,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","15 to 19",2019,18,1100699,0.0531242067934258,0.0126225243108796,0.0308863264738196,0.000169358381336453,"Mexico_Female_18",58473.761293317,13893.5998864609,33996.5486634067,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Female","15 to 19",2019,19,1095237,0.0531242067934258,0.0126225243108796,0.0308863264738196,0.000169358381336453,"Mexico_Female_19",58183.5968758113,13824.6556586748,33827.8475482067,0.8443012,0.7006991047,828.836152399332,531.065777679664,168.99497908888,239.722607712879,98.0367908776129
"Mexico","Male","10 to 14",2019,10,1138526,0.0242616928621957,0.0027294037784216,0.00341617862920725,2.75696653068444e-05,"Mexico_Male_10",27622.5681276242,3107.49716623123,3889.40818999681,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","10 to 14",2019,11,1136806,0.0242616928621957,0.0027294037784216,0.00341617862920725,2.75696653068444e-05,"Mexico_Male_11",27580.8380159012,3102.80259173235,3883.53236275458,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","10 to 14",2019,12,1138274,0.0242616928621957,0.0027294037784216,0.00341617862920725,2.75696653068444e-05,"Mexico_Male_12",27616.4541810229,3106.80935647907,3888.54731298225,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","10 to 14",2019,13,1141423,0.0242616928621957,0.0027294037784216,0.00341617862920725,2.75696653068444e-05,"Mexico_Male_13",27692.854251846,3115.40424897732,3899.30485948563,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","10 to 14",2019,14,1143848,0.0242616928621957,0.0027294037784216,0.00341617862920725,2.75696653068444e-05,"Mexico_Male_14",27751.6888570368,3122.02305313999,3907.58909266145,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","15 to 19",2019,15,1146528,0.0310247558553033,0.00997681199117723,0.0118014955956145,0.000122461851320793,"Mexico_Male_15",35570.7512812692,11438.6942986204,13530.7451422487,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","15 to 19",2019,16,1145670,0.0310247558553033,0.00997681199117723,0.0118014955956145,0.000122461851320793,"Mexico_Male_16",35544.1320407454,11430.134193932,13520.6194590277,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","15 to 19",2019,17,1139302,0.0310247558553033,0.00997681199117723,0.0118014955956145,0.000122461851320793,"Mexico_Male_17",35346.5663954588,11366.6018551722,13445.4675350748,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","15 to 19",2019,18,1129427,0.0310247558553033,0.00997681199117723,0.0118014955956145,0.000122461851320793,"Mexico_Male_18",35040.1969313877,11268.0808367593,13328.9277660681,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Mexico","Male","15 to 19",2019,19,1119084,0.0310247558553033,0.00997681199117723,0.0118014955956145,0.000122461851320793,"Mexico_Male_19",34719.3078815763,11164.8906703346,13206.8648971227,0.8174862,0.7006991047,828.836152399332,397.541052570445,148.784537333422,190.442604644761,98.0367908776129
"Morocco","Female","10 to 14",2019,10,308676,0.066528085,0.0031633123,0.0188189109,9.54880180934419e-05,"Morocco_Female_10",20535.62316546,976.4385875148,5808.9461409684,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","10 to 14",2019,11,302333,0.066528085,0.0031633123,0.0188189109,9.54880180934419e-05,"Morocco_Female_11",20113.635522305,956.3736975959,5689.5777891297,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","10 to 14",2019,12,298726,0.066528085,0.0031633123,0.0188189109,9.54880180934419e-05,"Morocco_Female_12",19873.66871971,944.9636301298,5621.6979775134,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","10 to 14",2019,13,296936,0.066528085,0.0031633123,0.0188189109,9.54880180934419e-05,"Morocco_Female_13",19754.58344756,939.3013011128,5588.0121270024,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","10 to 14",2019,14,295013,0.066528085,0.0031633123,0.0188189109,9.54880180934419e-05,"Morocco_Female_14",19626.649940105,933.2182515599,5551.8233613417,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","15 to 19",2019,15,293518,0.085772914,0.011131485,0.046059118,0.000464315043123695,"Morocco_Female_15",25175.894171452,3267.29121423,13519.180197124,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","15 to 19",2019,16,291665,0.085772914,0.011131485,0.046059118,0.000464315043123695,"Morocco_Female_16",25016.95696181,3246.664572525,13433.83265147,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","15 to 19",2019,17,288924,0.085772914,0.011131485,0.046059118,0.000464315043123695,"Morocco_Female_17",24781.853404536,3216.15317214,13307.584609032,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","15 to 19",2019,18,285883,0.085772914,0.011131485,0.046059118,0.000464315043123695,"Morocco_Female_18",24521.017973062,3182.302326255,13167.518831194,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Female","15 to 19",2019,19,283277,0.085772914,0.011131485,0.046059118,0.000464315043123695,"Morocco_Female_19",24297.493759178,3153.293676345,13047.488769686,0.7934496,0.7437631447,267.007916927748,691.172538820889,229.776886391745,362.606018586353,90.50014677328
"Morocco","Male","10 to 14",2019,10,326219,0.048475342,0.00221003631,0.0111486419,5.6619544002754e-05,"Morocco_Male_10",15813.577591898,720.95583501189,3636.8988119761,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","10 to 14",2019,11,319568,0.048475342,0.00221003631,0.0111486419,5.6619544002754e-05,"Morocco_Male_11",15491.168092256,706.25688351408,3562.7491946992,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","10 to 14",2019,12,315371,0.048475342,0.00221003631,0.0111486419,5.6619544002754e-05,"Morocco_Male_12",15287.717081882,696.98136112101,3515.9583446449,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","10 to 14",2019,13,312813,0.048475342,0.00221003631,0.0111486419,5.6619544002754e-05,"Morocco_Male_13",15163.717157046,691.32808824003,3487.4401186647,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","10 to 14",2019,14,310099,0.048475342,0.00221003631,0.0111486419,5.6619544002754e-05,"Morocco_Male_14",15032.155078858,685.33004969469,3457.1827045481,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","15 to 19",2019,15,307718,0.053822504,0.0079479988,0.028902179,0.000281207569849481,"Morocco_Male_15",16562.153285872,2445.7422947384,8893.720717522,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","15 to 19",2019,16,305190,0.053822504,0.0079479988,0.028902179,0.000281207569849481,"Morocco_Male_16",16426.08999576,2425.649753772,8820.65600901,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","15 to 19",2019,17,302139,0.053822504,0.0079479988,0.028902179,0.000281207569849481,"Morocco_Male_17",16261.877536056,2401.4004094332,8732.475460881,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","15 to 19",2019,18,298997,0.053822504,0.0079479988,0.028902179,0.000281207569849481,"Morocco_Male_18",16092.767228488,2376.4277972036,8641.664814463,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Morocco","Male","15 to 19",2019,19,296145,0.053822504,0.0079479988,0.028902179,0.000281207569849481,"Morocco_Male_19",15939.26544708,2353.760104626,8559.235799955,0.8350637,0.7437631447,267.007916927748,345.696292357749,141.235380184941,196.966980474083,90.50014677328
"Mozambique","Female","10 to 14",2019,10,415342,0.035633149,0.0018985232,0.0096468928,3.20533119578647e-05,"Mozambique_Female_10",14799.943371958,788.5364229344,4006.7597493376,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","10 to 14",2019,11,405828,0.035633149,0.0018985232,0.0096468928,3.20533119578647e-05,"Mozambique_Female_11",14460.929592372,770.4738732096,3914.9792112384,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","10 to 14",2019,12,396402,0.035633149,0.0018985232,0.0096468928,3.20533119578647e-05,"Mozambique_Female_12",14125.051529898,752.5783935264,3824.0475997056,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","10 to 14",2019,13,386938,0.035633149,0.0018985232,0.0096468928,3.20533119578647e-05,"Mozambique_Female_13",13787.819407762,734.6107699616,3732.7494062464,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","10 to 14",2019,14,377538,0.035633149,0.0018985232,0.0096468928,3.20533119578647e-05,"Mozambique_Female_14",13452.867807162,716.7646518816,3642.0686139264,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","15 to 19",2019,15,368385,0.052083446,0.0067617969,0.028115204,0.000117104091964539,"Mozambique_Female_15",19186.76025471,2490.9445510065,10357.21942554,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","15 to 19",2019,16,358050,0.052083446,0.0067617969,0.028115204,0.000117104091964539,"Mozambique_Female_16",18648.4778403,2421.061380045,10066.6487922,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","15 to 19",2019,17,345896,0.052083446,0.0067617969,0.028115204,0.000117104091964539,"Mozambique_Female_17",18015.455637616,2338.8785005224,9724.936602784,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","15 to 19",2019,18,332628,0.052083446,0.0067617969,0.028115204,0.000117104091964539,"Mozambique_Female_18",17324.412476088,2249.1629792532,9351.904076112,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Female","15 to 19",2019,19,319599,0.052083446,0.0067617969,0.028115204,0.000117104091964539,"Mozambique_Female_19",16645.817258154,2161.0635274431,8985.591083196,0.4314971,0.207740003,41.9642310562668,223.502757142992,59.6960893371045,116.460066459811,14.4209297332011
"Mozambique","Male","10 to 14",2019,10,415903,0.025667983,0.00184168289,0.0064680854,4.34489738179026e-05,"Mozambique_Male_10",10675.391133649,765.96143899967,2690.0961221162,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","10 to 14",2019,11,405656,0.025667983,0.00184168289,0.0064680854,4.34489738179026e-05,"Mozambique_Male_11",10412.371311848,747.08971442584,2623.8176510224,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","10 to 14",2019,12,395446,0.025667983,0.00184168289,0.0064680854,4.34489738179026e-05,"Mozambique_Male_12",10150.301205418,728.28613211894,2557.7784990884,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","10 to 14",2019,13,385173,0.025667983,0.00184168289,0.0064680854,4.34489738179026e-05,"Mozambique_Male_13",9886.614016059,709.36652378997,2491.3318577742,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","10 to 14",2019,14,374977,0.025667983,0.00184168289,0.0064680854,4.34489738179026e-05,"Mozambique_Male_14",9624.903261391,690.58872504353,2425.3832590358,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","15 to 19",2019,15,365033,0.036904755,0.0065946401,0.020637619,0.000179523719979331,"Mozambique_Male_15",13471.453431915,2407.2612596233,7533.411976427,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","15 to 19",2019,16,353979,0.036904755,0.0065946401,0.020637619,0.000179523719979331,"Mozambique_Male_16",13063.508270145,2334.3641079579,7305.283736001,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","15 to 19",2019,17,341215,0.036904755,0.0065946401,0.020637619,0.000179523719979331,"Mozambique_Male_17",12592.455977325,2250.1901217215,7041.865167085,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","15 to 19",2019,18,327423,0.036904755,0.0065946401,0.020637619,0.000179523719979331,"Mozambique_Male_18",12083.465596365,2159.2368454623,6757.231125837,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Mozambique","Male","15 to 19",2019,19,313892,0.036904755,0.0065946401,0.020637619,0.000179523719979331,"Mozambique_Male_19",11584.10735646,2070.0047702692,6477.983503148,0.5134513,0.207740003,41.9642310562668,178.414447307089,50.1843840056687,93.2826192479564,14.4209297332011
"Nigeria","Female","10 to 14",2019,10,2615188,0.0379948407858614,0.00154168441910325,0.00711421204950777,2.52437673528052e-05,"Nigeria_Female_10",99363.6516850954,4031.79459262579,18605.0019813281,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","10 to 14",2019,11,2534979,0.0379948407858614,0.00154168441910325,0.00711421204950777,2.52437673528052e-05,"Nigeria_Female_11",96316.1235005022,3908.13762705394,18034.3781470492,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","10 to 14",2019,12,2457839,0.0379948407858614,0.00154168441910325,0.00711421204950777,2.52437673528052e-05,"Nigeria_Female_12",93385.2014822809,3789.21209096431,17485.5878295501,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","10 to 14",2019,13,2382860,0.0379948407858614,0.00154168441910325,0.00711421204950777,2.52437673528052e-05,"Nigeria_Female_13",90536.3863149978,3673.61813490437,16952.1713242901,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","10 to 14",2019,14,2308828,0.0379948407858614,0.00154168441910325,0.00711421204950777,2.52437673528052e-05,"Nigeria_Female_14",87723.5522619389,3559.48415398932,16425.4919778409,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","15 to 19",2019,15,2236681,0.0469319764996204,0.00574523568209362,0.0210998804280359,8.51554618856498e-05,"Nigeria_Female_15",104971.860129147,12850.2594906608,47193.7016556598,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","15 to 19",2019,16,2162721,0.0469319764996204,0.00574523568209362,0.0210998804280359,8.51554618856498e-05,"Nigeria_Female_16",101500.771147236,12425.3418596132,45633.1544992023,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","15 to 19",2019,17,2085210,0.0469319764996204,0.00574523568209362,0.0210998804280359,8.51554618856498e-05,"Nigeria_Female_17",97863.0267167734,11980.0228966584,43997.6816673448,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","15 to 19",2019,18,2006271,0.0469319764996204,0.00574523568209362,0.0210998804280359,8.51554618856498e-05,"Nigeria_Female_18",94158.2634238699,11526.4997371496,42332.0782062361,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Female","15 to 19",2019,19,1929809,0.0469319764996204,0.00574523568209362,0.0210998804280359,8.51554618856498e-05,"Nigeria_Female_19",90569.7506367559,11087.2075264254,40718.7391489476,0.6885048,0.07469439317,185.821558020386,491.026457789998,183.104690818842,293.807606300974,36.9011931465036
"Nigeria","Male","10 to 14",2019,10,2727068,0.0240171533193839,0.0015106685090473,0.00428544455883678,2.50645783414556e-05,"Nigeria_Male_10",65496.4102683855,4119.69574963061,11686.6987221779,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","10 to 14",2019,11,2641502,0.0240171533193839,0.0015106685090473,0.00428544455883678,2.50645783414556e-05,"Nigeria_Male_11",63441.3585274591,3990.43388798547,11320.0103730565,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","10 to 14",2019,12,2558901,0.0240171533193839,0.0015106685090473,0.00428544455883678,2.50645783414556e-05,"Nigeria_Male_12",61457.5176461247,3865.65115846966,10966.028367052,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","10 to 14",2019,13,2478427,0.0240171533193839,0.0015106685090473,0.00428544455883678,2.50645783414556e-05,"Nigeria_Male_13",59524.7612499006,3744.08162087258,10621.1615016242,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","10 to 14",2019,14,2399119,0.0240171533193839,0.0015106685090473,0.00428544455883678,2.50645783414556e-05,"Nigeria_Male_14",57620.0088544469,3624.27352275706,10281.2914645519,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","15 to 19",2019,15,2321956,0.0317128437026338,0.00563757458788211,0.0127426849858976,9.10298614010191e-05,"Nigeria_Male_15",73635.8277123927,13090.2001397804,29587.9538591148,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","15 to 19",2019,16,2242843,0.0317128437026338,0.00563757458788211,0.0127426849858976,9.10298614010191e-05,"Nigeria_Male_16",71126.9295085463,12644.1947014093,28579.8418218255,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","15 to 19",2019,17,2159898,0.0317128437026338,0.00563757458788211,0.0127426849858976,9.10298614010191e-05,"Nigeria_Male_17",68496.5076876313,12176.5860772174,27522.8998156702,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","15 to 19",2019,18,2075469,0.0317128437026338,0.00563757458788211,0.0127426849858976,9.10298614010191e-05,"Nigeria_Male_18",65819.0240066617,11700.6112923371,26447.0476649958,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Nigeria","Male","15 to 19",2019,19,1993788,0.0317128437026338,0.00563757458788211,0.0127426849858976,9.10298614010191e-05,"Nigeria_Male_19",63228.6872201868,11240.1285624243,25406.2124126627,0.6907441,0.07469439317,185.821558020386,168.527313268776,74.8092917898979,106.72049888295,36.9011931465036
"Pakistan","Female","10 to 14",2019,10,2296328,0.0245311102841068,0.000962864425904796,0.00554852707478019,9.19709176465829e-05,"Pakistan_Female_10",56331.4754164824,2211.05254140911,12741.2380805758,0.5194827,0.1707090203,107.058503408366,443.27875608346,111.51068145751,215.923701629841,64.416258623292
"Pakistan","Female","10 to 14",2019,11,2260206,0.0245311102841068,0.000962864425904796,0.00554852707478019,9.19709176465829e-05,"Pakistan_Female_11",55445.3626507999,2176.27195261658,12540.8141855806,0.5194827,0.1707090203,107.058503408366,443.27875608346,111.51068145751,215.923701629841,64.416258623292
"Pakistan","Female","10 to 14",2019,12,2225758,0.0245311102841068,0.000962864425904796,0.00554852707478019,9.19709176465829e-05,"Pakistan_Female_12",54600.314963733,2143.10319887301,12349.6785249086,0.5194827,0.1707090203,107.058503408366,443.27875608346,111.51068145751,215.923701629841,64.416258623292
"Pakistan","Female","10 to 14",2019,13,2193131,0.0245311102841068,0.000962864425904796,0.00554852707478019,9.19709176465829e-05,"Pakistan_Female_13",53799.9384284935,2111.68782124901,12168.6467320398,0.5194827,0.1707090203,107.058503408366,443.27875608346,111.51068145751,215.923701629841,64.416258623292
"Pakistan","Female","10 to 14",2019,14,2161825,0.0245311102841068,0.000962864425904796,0.00554852707478019,9.19709176465829e-05,"Pakistan_Female_14",53031.9674899392,2081.54438753164,11994.9445434367,0.5194827,0.1707090203,107.058503408366,443.27875608346,111.51068145751,215.923701629841,64.416258623292
"Pakistan","Female","15 to 19",2019,15,2131037,0.0366531926261168,0.00355284681934465,0.0192113015054527,0.00045844598426695,"Pakistan_Female_15",78109.3096543821,7571.24802735577,40939.9943262755,0.5194827,0.1707090203,107.058503408366,443.27875608346,111.51068145751,215.923701629841,64.416258623292
